"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","COUNTYICP","STRATA","GQ","OWNERSHP","OWNERSHPD","PERNUM","PERWT","FAMSIZE","MARST","RACE","RACED","HISPAN","HISPAND","HCOVANY","HCOVPRIV","HINSCAID","HINSCARE","EDUC","EDUCD","INCTOT","FTOTINC","INCWAGE","INCWELFR","POVERTY"
2023,202301,633329,2023000562435,53.0,2023006333291,250,60124,1,1,13,1,53.0,4,1,1,100,0,0,2,2,1,1,8,81,114000,142000,114000,0,453
2023,202301,633329,2023000562435,53.0,2023006333291,250,60124,1,1,13,2,50.0,4,1,1,100,0,0,2,2,1,1,8,81,3000,142000,3000,0,453
2023,202301,633329,2023000562435,53.0,2023006333291,250,60124,1,1,13,3,76.0,4,6,1,100,0,0,2,2,1,1,7,71,25000,142000,25000,0,453
2023,202301,633329,2023000562435,53.0,2023006333291,250,60124,1,1,13,4,54.0,4,6,1,100,0,0,2,2,1,1,1,12,9999999,142000,999999,99999,453
2023,202301,633354,2023000564000,47.0,2023006333541,250,60124,1,1,12,1,47.0,6,1,1,100,0,0,2,1,1,2,8,81,24000,133600,0,0,318
2023,202301,633354,2023000564000,47.0,2023006333541,250,60124,1,1,12,2,46.0,6,1,1,100,0,0,2,1,1,2,6,63,11100,133600,1500,0,318
2023,202301,633354,2023000564000,47.0,2023006333541,250,60124,1,1,12,3,54.0,6,3,1,100,0,0,2,2,1,1,11,114,94000,133600,77000,0,318
2023,202301,633354,2023000564000,47.0,2023006333541,250,60124,1,1,12,4,74.0,6,6,1,100,0,0,2,2,1,1,6,63,4500,133600,4500,0,318
2023,202301,633354,2023000564000,47.0,2023006333541,250,60124,1,1,12,5,64.0,6,6,1,100,0,0,2,2,1,1,4,40,0,133600,0,0,318
2023,202301,633354,2023000564000,47.0,2023006333541,250,60124,1,1,12,6,65.0,6,6,1,100,0,0,2,2,1,1,3,30,0,133600,999999,0,318
2023,202301,633362,2023000564328,81.0,2023006333621,250,60124,1,1,12,1,82.0,1,3,1,100,0,0,2,2,1,2,6,63,114500,114500,0,0,501
2023,202301,633371,2023000564726,155.0,2023006333711,250,60124,1,2,22,1,155.0,1,5,1,100,0,0,2,2,1,2,8,81,4100,4100,0,0,29
2023,202301,633414,2023000566977,250.0,2023006334141,250,60124,1,1,13,1,251.0,1,4,1,100,0,0,2,2,1,1,6,63,70000,70000,70000,0,450
2023,202301,633414,2023000566977,250.0,2023006334141,250,60124,1,1,13,2,161.0,1,4,1,100,0,0,2,2,1,1,11,114,40000,40000,40000,0,257
2023,202301,633419,2023000567275,140.0,2023006334191,250,60124,1,1,12,1,140.0,1,5,1,100,0,0,2,2,1,2,8,81,49900,49900,0,0,348
2023,202301,633478,2023000570116,80.0,2023006334781,250,60224,1,1,13,1,79.0,2,6,1,100,0,0,2,2,1,1,8,81,48000,87500,48000,0,437
2023,202301,633478,2023000570116,80.0,2023006334781,250,60224,1,1,13,2,144.0,2,6,1,100,0,0,2,2,1,1,10,101,39500,87500,39500,0,437
2023,202301,633521,2023000572256,28.0,2023006335211,250,60124,1,1,12,1,28.0,2,1,1,100,0,0,2,2,1,2,6,63,12000,32000,0,0,177
2023,202301,633521,2023000572256,28.0,2023006335211,250,60124,1,1,12,2,28.0,2,1,1,100,0,0,2,2,1,2,6,63,20000,32000,0,0,177
2023,202301,633561,2023000574373,53.0,2023006335611,250,60124,1,1,13,1,53.0,2,1,8,802,0,0,2,2,1,1,10,101,162000,196000,162000,0,501
2023,202301,633561,2023000574373,53.0,2023006335611,250,60124,1,1,13,2,60.0,2,1,1,100,0,0,2,2,1,1,7,71,34000,196000,34000,0,501
2023,202301,633600,2023000576518,48.0,2023006336001,250,60224,1,1,13,1,48.0,3,1,1,100,0,0,2,1,1,2,11,114,246200,260200,195000,0,501
2023,202301,633600,2023000576518,48.0,2023006336001,250,60224,1,1,13,2,52.0,3,1,1,100,0,0,2,2,1,1,6,65,0,260200,0,0,501
2023,202301,633600,2023000576518,48.0,2023006336001,250,60224,1,1,13,3,73.0,3,6,1,100,0,0,2,2,1,1,7,71,14000,260200,14000,0,501
2023,202301,633621,2023000577501,63.0,2023006336211,250,60124,1,1,13,1,62.0,2,1,2,200,0,0,2,2,1,1,6,63,0,37600,0,0,188
2023,202301,633621,2023000577501,63.0,2023006336211,250,60124,1,1,13,2,66.0,2,1,2,200,0,0,2,2,1,1,6,63,37600,37600,37600,0,188
2023,202301,633621,2023000577501,63.0,2023006336211,250,60124,1,1,13,3,91.0,1,6,2,200,0,0,2,2,1,1,6,63,45200,45200,45000,0,291
2023,202301,633703,2023000582231,58.0,2023006337031,250,60224,1,1,13,1,58.0,1,6,1,100,0,0,2,2,1,1,8,81,73000,73000,73000,0,469
2023,202301,633727,2023000584019,62.0,2023006337271,250,60124,1,2,22,1,63.0,3,4,1,100,0,0,2,2,1,1,11,114,100000,110000,100000,0,457
2023,202301,633727,2023000584019,62.0,2023006337271,250,60124,1,2,22,2,67.0,3,6,1,100,0,0,2,2,1,1,3,30,10000,110000,999999,0,457
2023,202301,633727,2023000584019,62.0,2023006337271,250,60124,1,2,22,3,65.0,3,6,1,100,0,0,2,2,1,1,2,23,9999999,110000,999999,99999,457
2023,202301,633778,2023000586741,57.0,2023006337781,250,60224,1,1,13,1,57.0,3,6,1,100,0,0,2,2,1,1,10,101,50000,118000,49700,0,490
2023,202301,633778,2023000586741,57.0,2023006337781,250,60224,1,1,13,2,66.0,3,6,1,100,0,0,2,2,1,1,7,71,68000,118000,68000,0,490
2023,202301,633778,2023000586741,57.0,2023006337781,250,60224,1,1,13,3,64.0,3,6,1,100,0,0,2,2,1,1,1,12,9999999,118000,999999,99999,490
2023,202301,633800,2023000587689,53.0,2023006338001,250,60224,1,1,13,1,54.0,4,1,1,100,0,0,2,2,1,1,10,101,64000,134000,64000,0,442
2023,202301,633800,2023000587689,53.0,2023006338001,250,60224,1,1,13,2,53.0,4,1,1,100,0,0,2,2,1,1,7,71,70000,134000,70000,0,442
2023,202301,633800,2023000587689,53.0,2023006338001,250,60224,1,1,13,3,48.0,4,6,1,100,0,0,2,2,1,1,1,12,9999999,134000,999999,99999,442
2023,202301,633800,2023000587689,53.0,2023006338001,250,60224,1,1,13,4,61.0,4,6,1,100,0,0,2,2,1,1,1,11,9999999,134000,999999,99999,442
2023,202301,633827,2023000589585,129.0,2023006338271,250,60224,1,1,13,1,129.0,2,6,1,100,0,0,2,2,1,1,11,114,80000,145000,80000,0,501
2023,202301,633827,2023000589585,129.0,2023006338271,250,60224,1,1,13,2,148.0,2,6,1,100,0,0,1,1,1,1,11,114,65000,145000,65000,0,501
2023,202301,633828,2023000589586,57.0,2023006338281,250,60224,1,1,13,1,57.0,3,4,1,100,0,0,2,2,1,1,8,81,35000,35000,35000,0,145
2023,202301,633828,2023000589586,57.0,2023006338281,250,60224,1,1,13,2,44.0,3,4,1,100,0,0,2,1,2,1,5,50,0,35000,0,0,145
2023,202301,633828,2023000589586,57.0,2023006338281,250,60224,1,1,13,3,65.0,3,6,1,100,0,0,2,1,2,1,0,1,9999999,35000,999999,99999,145
2023,202301,633828,2023000589586,57.0,2023006338281,250,60224,1,1,13,4,104.0,1,6,1,100,0,0,2,1,2,1,6,63,500,500,0,0,3
2023,202301,633836,2023000590048,45.0,2023006338361,250,60224,1,2,22,1,45.0,2,6,2,200,0,0,2,2,2,1,6,63,14700,14700,0,0,71
2023,202301,633836,2023000590048,45.0,2023006338361,250,60224,1,2,22,2,36.0,2,6,2,200,0,0,2,1,2,1,2,23,9999999,14700,999999,99999,71
2023,202301,633854,2023000591309,121.0,2023006338541,250,60124,1,1,12,1,121.0,1,6,2,200,0,0,2,2,1,1,5,50,49200,49200,49200,0,316
2023,202301,633858,2023000591518,80.0,2023006338581,250,60224,1,1,13,1,80.0,3,3,2,200,0,0,2,2,1,1,6,65,41000,41120,41000,0,171
2023,202301,633858,2023000591518,80.0,2023006338581,250,60224,1,1,13,2,52.0,3,6,2,200,0,0,2,1,2,1,5,50,120,41120,0,120,171
2023,202301,633858,2023000591518,80.0,2023006338581,250,60224,1,1,13,3,80.0,3,6,2,200,0,0,2,1,2,1,2,26,9999999,41120,999999,99999,171
2023,202301,633883,2023000593090,26.0,2023006338831,250,60124,1,1,13,1,27.0,1,5,1,100,0,0,2,2,1,2,6,61,3500,3500,0,0,24
2023,202301,633892,2023000594080,57.0,2023006338921,250,60124,1,1,12,1,57.0,1,5,1,100,0,0,2,2,1,2,6,64,59600,59600,0,0,416
2023,202301,633893,2023000594113,58.0,2023006338931,250,60124,1,1,13,1,59.0,4,1,1,100,0,0,2,2,1,1,7,71,94000,157000,94000,0,501
2023,202301,633893,2023000594113,58.0,2023006338931,250,60124,1,1,13,2,66.0,4,1,1,100,0,0,2,2,1,1,10,101,63000,157000,63000,0,501
2023,202301,633893,2023000594113,58.0,2023006338931,250,60124,1,1,13,3,60.0,4,6,1,100,0,0,2,2,1,1,1,14,9999999,157000,999999,99999,501
2023,202301,633893,2023000594113,58.0,2023006338931,250,60124,1,1,13,4,54.0,4,6,1,100,0,0,2,2,1,1,1,11,9999999,157000,999999,99999,501
2023,202301,633909,2023000595093,67.0,2023006339091,250,60224,1,1,13,1,67.0,1,4,2,200,0,0,2,2,1,1,11,114,80000,80000,80000,0,501
2023,202301,633915,2023000595361,38.0,2023006339151,250,60124,1,2,22,1,38.0,1,6,1,100,0,0,2,2,1,1,10,101,50000,50000,50000,0,322
2023,202301,633915,2023000595361,38.0,2023006339151,250,60124,1,2,22,2,34.0,1,6,1,100,0,0,2,2,1,1,6,65,25000,25000,25000,0,161
2023,202301,633915,2023000595361,38.0,2023006339151,250,60124,1,2,22,3,52.0,1,6,1,100,0,0,2,2,1,1,7,71,54000,54000,54000,0,347
2023,202301,633921,2023000595702,94.0,2023006339211,250,60224,1,1,13,1,93.0,5,1,6,669,0,0,2,2,1,1,10,101,1200,151200,0,0,413
2023,202301,633921,2023000595702,94.0,2023006339211,250,60224,1,1,13,2,92.0,5,1,6,669,0,0,2,2,1,1,10,101,150000,151200,150000,0,413
2023,202301,633921,2023000595702,94.0,2023006339211,250,60224,1,1,13,3,52.0,5,6,6,669,0,0,2,2,2,1,2,23,9999999,151200,999999,99999,413
2023,202301,633921,2023000595702,94.0,2023006339211,250,60224,1,1,13,4,63.0,5,6,6,669,0,0,2,2,2,1,2,22,9999999,151200,999999,99999,413
